geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17023060100,39752,39310,42264,38179,159505,17023,4834,4738,9,19,68,0.01
17023060200,16922,14003,16097,14631,61653,17023,4337,4267,7,15,48,0.01
17023060300,31793,28695,28807,28572,117867,17023,5371,5262,20,15,74,0.01
17023060400,22401,21308,20852,19548,84109,17023,1793,1760,12,6,15,0.01
17025971900,24063,19301,20682,21860,85906,17025,2517,2471,6,6,34,0.01
17025972000,26993,25159,22171,21708,96031,17025,2844,2789,15,10,30,0.01
17025972100,21813,20243,14139,15534,71729,17025,5405,5229,21,42,113,0.01
17025972200,19644,19941,16191,18022,73798,17025,3049,3010,5,5,29,0.01
17027900100,21731,15047,12013,18419,67210,17027,6055,5914,14,38,89,0.01
17027900200,6258,6838,6444,6953,26493,17027,1928,1894,2,1,31,0.01
17027900300,22802,22769,17874,17443,80888,17027,6818,6657,10,23,128,0.01
17027900401,13138,11601,12171,11027,47937,17027,1329,1308,4,2,15,0.01
17027900402,27847,27434,25215,28336,108832,17027,5580,5274,177,36,93,0.01
17027900500,23668,16430,17208,19295,76601,17027,6799,5469,1028,22,280,0.01
17027900601,9538,6715,7480,7745,31478,17027,2466,2394,8,0,64,0.01
17027900602,24035,20580,21189,20193,85997,17027,6787,6374,95,45,273,0.01
17029000100,30033,27721,27936,26937,112627,17029,2999,2905,35,4,55,0.01
17029000200,36563,32612,26972,34452,130599,17029,6123,5922,66,46,89,0.01
17029000300,12475,6974,11081,10953,41483,17029,4656,4459,107,9,81,0.01
17029000400,12481,10075,10643,10105,43304,17029,2870,2654,66,32,118,0.01
17029000500,17549,16860,13760,14391,62560,17029,6239,5772,233,54,180,0.01
17029000600,22201,21602,17217,23102,84122,17029,3664,3592,26,14,32,0.01
17029000700,11247,6283,8532,6419,32481,17029,6894,6345,261,125,163,0.01
17029000800,5661,1812,1416,1754,10643,17029,5675,4485,908,99,183,0.01
17029000900,9228,4413,5138,4776,23555,17029,4255,3929,136,87,103,0.01
17029001000,7771,6736,5834,3467,23808,17029,3353,3223,53,22,55,0.01
17029001100,7750,8801,7069,6697,30317,17029,3685,3438,114,24,109,0.01
17029001200,9962,7276,7946,7741,32925,17029,3460,3305,62,15,78,0.01
17031010100,3257,3457,1308,1259,9281,17031,4854,1810,2437,150,457,0.01
17031010201,5758,5038,2307,4786,17889,17031,6450,2312,2350,299,1489,0.01
17031010202,1688,2034,1481,1522,6725,17031,2818,1237,953,143,485,0.01
17031010300,4771,4240,3701,2818,15530,17031,6236,3267,1722,346,901,0.01
17031010400,4002,812,2206,1878,8898,17031,5042,3341,729,562,410,0.01
17031010501,2419,2419,1581,1192,7611,17031,4091,2018,1300,383,390,0.01
17031010502,1853,999,873,1447,5172,17031,3101,1820,776,239,266,0.01
17031010503,3464,1141,1922,1738,8265,17031,2290,1452,303,331,204,0.01
17031010600,4755,3679,2019,3268,13721,17031,6097,3459,1542,329,767,0.01
17031010701,2827,2241,1151,3196,9415,17031,3864,2125,761,204,774,0.01
17031010702,3577,2516,2746,3004,11843,17031,5143,2381,1155,323,1284,0.01
17031020100,3428,3059,2266,2494,11247,17031,3965,1529,1182,608,646,0.01
17031020200,9043,6602,6676,7434,29755,17031,6676,4069,618,1394,595,0.01
17031020301,5320,1363,3158,2039,11880,17031,4750,3965,106,470,209,0.01
17031020302,5172,2392,2824,4325,14713,17031,4650,3051,462,504,633,0.01
17031020400,4153,3971,2218,2343,12685,17031,4168,2266,718,530,654,0.01
17031020500,3577,3236,2853,2965,12631,17031,6214,2167,1221,1684,1142,0.01
17031020601,6706,3959,6043,3981,20689,17031,6353,3908,304,1317,824,0.01
17031020602,3500,2441,3078,2472,11491,17031,4340,2084,326,1215,715,0.01
17031020701,2962,2883,3567,4027,13439,17031,1704,1088,42,418,156,0.01
17031020702,7067,3803,5299,4214,20383,17031,7194,3618,556,2090,930,0.01
17031020801,5209,2804,5038,4712,17763,17031,5458,2945,386,1184,943,0.01
17031020802,3862,4361,6063,4850,19136,17031,6963,2347,746,2561,1309,0.01
17031020901,2315,2731,3008,2721,10775,17031,5221,1839,1061,1182,1139,0.01
17031020902,2971,2482,2624,2555,10632,17031,4286,2095,564,1123,504,0.01
17031030101,2473,1130,595,653,4851,17031,3893,2017,996,505,375,0.01
