geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17031030300,1712,418,451,743,3324,17031,3322,1716,432,438,736,0.5
17031030400,1819,199,275,371,2664,17031,2684,1818,205,282,379,0.5
17031030500,4327,545,531,999,6402,17031,6395,4386,533,506,970,0.5
17031030601,2180,1050,425,364,4019,17031,4012,2179,1050,424,359,0.5
17031030603,1032,610,189,261,2092,17031,2095,1031,617,178,269,0.5
17031030604,1588,608,583,222,3001,17031,2976,1592,602,569,213,0.5
17031030701,818,404,121,201,1544,17031,1549,827,405,120,197,0.5
17031030702,1011,170,362,96,1639,17031,1630,1006,170,362,92,0.5
17031030703,1729,578,253,250,2810,17031,2830,1717,586,265,262,0.5
17031030706,2367,515,476,246,3604,17031,3599,2373,504,460,262,0.5
17031030800,3312,212,462,333,4319,17031,4326,3333,194,468,331,0.5
17031030900,2160,168,335,388,3051,17031,3028,2216,116,322,374,0.5
17031031000,2661,180,268,547,3656,17031,3656,2674,166,275,541,0.5
17031031100,3066,213,748,409,4436,17031,4402,3053,215,740,394,0.5
17031031200,2172,1688,1076,710,5646,17031,5648,2168,1661,1107,712,0.5
17031031300,3598,1491,1442,499,7030,17031,7076,3590,1519,1449,518,0.5
17031031400,4098,479,413,225,5215,17031,5150,4066,463,387,234,0.5
17031031501,1597,1188,941,360,4086,17031,4083,1593,1181,948,361,0.5
17031031502,1572,1957,342,486,4357,17031,4354,1571,1952,352,479,0.5
17031031700,3819,1458,316,971,6564,17031,6570,3811,1469,327,963,0.5
17031031800,1373,75,122,254,1824,17031,1820,1371,77,116,256,0.5
17031031900,1785,177,135,208,2305,17031,2304,1793,165,121,225,0.5
17031032100,4876,1211,364,589,7040,17031,7052,4866,1217,386,583,0.5
17031040100,2792,259,348,704,4103,17031,3985,2792,185,326,682,0.5
17031040201,4453,208,631,837,6129,17031,6218,4513,184,632,889,0.5
17031040202,4197,570,1645,849,7261,17031,7249,4201,564,1621,863,0.5
17031040300,1961,139,666,307,3073,17031,3069,1984,121,683,281,0.5
17031040401,2331,72,304,453,3160,17031,3092,2369,51,261,411,0.5
17031040402,3449,150,312,563,4474,17031,4468,3493,139,280,556,0.5
17031040600,2006,54,145,226,2431,17031,2434,2034,49,117,234,0.5
17031040700,2514,113,218,345,3190,17031,3123,2471,103,198,351,0.5
17031040800,1208,72,103,105,1488,17031,1514,1221,77,98,118,0.5
17031040900,1585,50,83,176,1894,17031,1950,1634,37,86,193,0.5
17031050100,1953,60,93,175,2281,17031,2290,1976,39,105,170,0.5
17031050200,3976,179,329,367,4851,17031,4837,4040,124,310,363,0.5
17031050300,1967,57,143,209,2376,17031,2365,1982,44,133,206,0.5
17031050500,4100,103,211,280,4694,17031,4754,4203,73,216,262,0.5
17031050600,1802,70,104,111,2087,17031,2071,1850,34,77,110,0.5
17031050700,1236,30,49,77,1392,17031,1418,1256,31,52,79,0.5
17031050800,1108,22,58,62,1250,17031,1289,1139,10,69,71,0.5
17031050900,1142,32,77,101,1352,17031,1391,1167,26,73,125,0.5
17031051000,1302,38,75,135,1550,17031,1503,1289,31,57,126,0.5
17031051100,1327,53,84,113,1577,17031,1556,1367,32,58,99,0.5
17031051200,1360,29,51,104,1544,17031,1516,1355,28,29,104,0.5
17031051300,2311,65,124,195,2695,17031,2683,2340,41,104,198,0.5
17031051400,1509,221,136,262,2128,17031,2077,1518,192,106,261,0.5
17031060100,2236,89,76,196,2597,17031,2569,2236,77,76,180,0.5
17031060200,1616,88,105,285,2094,17031,2111,1635,85,89,302,0.5
17031060300,2467,72,192,127,2858,17031,2839,2509,49,153,128,0.5
17031060400,2978,103,151,160,3392,17031,3370,3036,51,130,153,0.5
17031060500,993,81,139,74,1287,17031,1309,1001,80,143,85,0.5
17031060800,3714,336,517,277,4844,17031,4837,3716,325,522,274,0.5
17031060900,5422,603,477,388,6890,17031,6867,5421,579,487,380,0.5
17031061000,1474,38,51,64,1627,17031,1647,1481,30,56,80,0.5
17031061100,1270,22,43,35,1370,17031,1379,1276,18,46,39,0.5
17031061200,1661,28,73,82,1844,17031,1889,1708,29,68,84,0.5
17031061500,1559,30,77,73,1739,17031,1707,1562,22,71,52,0.5
17031061800,887,78,61,63,1089,17031,1112,889,78,80,65,0.5
17031061901,2805,192,290,135,3422,17031,3433,2811,186,295,141,0.5
17031061902,3643,162,321,186,4312,17031,4240,3616,158,292,174,0.5
17031062000,2253,77,140,98,2568,17031,2569,2251,75,145,98,0.5
17031062100,2945,107,251,147,3450,17031,3436,2949,98,247,142,0.5
17031062200,2518,69,118,109,2814,17031,2870,2560,47,157,106,0.5
17031062300,1371,55,55,46,1527,17031,1513,1389,31,57,36,0.5
17031062400,1291,37,55,43,1426,17031,1421,1306,20,49,46,0.5
17031062500,1252,84,63,105,1504,17031,1497,1286,59,58,94,0.5
17031062600,1910,46,161,126,2243,17031,2226,1925,32,157,112,0.5
17031062700,2336,94,113,173,2716,17031,2724,2400,57,106,161,0.5
17031062800,3170,71,162,119,3522,17031,3506,3188,63,131,124,0.5
17031062900,3582,107,150,165,4004,17031,3976,3584,84,160,148,0.5
17031063000,2522,114,232,125,2993,17031,2973,2536,84,239,114,0.5
17031063100,1886,31,112,124,2153,17031,2173,1883,45,122,123,0.5
17031063200,5323,269,512,288,6392,17031,6345,5326,257,492,270,0.5
17031063301,2103,164,252,118,2637,17031,2641,2096,176,251,118,0.5
17031063302,3379,114,329,151,3973,17031,3996,3380,124,334,158,0.5
17031063303,1078,19,83,29,1209,17031,1201,1073,17,84,27,0.5
17031063400,1872,90,100,95,2157,17031,2180,1874,90,111,105,0.5
17031070101,3330,95,273,168,3866,17031,3796,3321,77,263,135,0.5
17031070102,2043,71,178,108,2400,17031,2413,2063,67,182,101,0.5
17031070103,1420,58,168,59,1705,17031,1709,1412,55,173,69,0.5
17031070200,3330,149,284,149,3912,17031,3900,3327,132,277,164,0.5
17031070300,2988,115,175,123,3401,17031,3367,3025,53,166,123,0.5
17031070400,2581,129,131,114,2955,17031,2984,2646,109,124,105,0.5
17031070500,2611,122,114,99,2946,17031,2928,2647,97,100,84,0.5
17031070600,2599,46,156,163,2964,17031,2981,2630,30,150,171,0.5
17031070700,2792,228,215,284,3519,17031,3481,2766,212,243,260,0.5
17031071000,3793,256,212,257,4518,17031,4442,3809,214,195,224,0.5
17031071100,2577,111,182,159,3029,17031,2944,2590,93,141,120,0.5
17031071200,1660,95,87,90,1932,17031,1906,1679,64,90,73,0.5
17031071300,3116,73,204,96,3489,17031,3513,3148,54,204,107,0.5
17031071400,3883,251,286,133,4553,17031,4570,3888,260,281,141,0.5
17031071500,5096,315,249,164,5824,17031,5768,5100,282,245,141,0.5
17031071600,1549,107,74,67,1797,17031,1783,1543,101,69,70,0.5
17031071700,1339,214,55,75,1683,17031,1652,1330,195,64,63,0.5
17031071800,2034,428,106,83,2651,17031,2646,2051,416,98,81,0.5
17031080100,5430,155,299,146,6030,17031,6013,5448,150,275,140,0.5
17031080201,2935,104,138,84,3261,17031,3287,2941,109,144,93,0.5
17031080202,3102,89,225,96,3512,17031,3498,3112,79,215,92,0.5
17031080300,3595,261,328,126,4310,17031,4315,3590,266,327,132,0.5
17031080400,1561,2559,96,108,4324,17031,4317,1545,2568,94,110,0.5
17031081000,5646,939,659,261,7505,17031,7546,5672,925,684,265,0.5
17031081100,2726,466,351,137,3680,17031,3640,2713,466,337,124,0.5
17031081201,3424,181,322,148,4075,17031,4059,3422,175,318,144,0.5
17031081202,2702,77,136,87,3002,17031,2995,2713,74,135,73,0.5
17031081300,4112,172,481,113,4878,17031,4884,4110,179,485,110,0.5
17031081401,1750,126,364,78,2318,17031,2279,1733,130,343,73,0.5
17031081402,3029,286,796,154,4265,17031,4243,3027,280,784,152,0.5
17031081403,4388,301,1392,218,6299,17031,6229,4384,276,1349,220,0.5
17031081500,3392,163,709,140,4404,17031,4379,3398,147,698,136,0.5
17031081600,2831,135,492,131,3589,17031,3545,2811,125,481,128,0.5
17031081700,2123,362,430,318,3233,17031,3102,2119,321,403,259,0.5
17031081800,5786,227,749,258,7020,17031,6866,5783,175,700,208,0.5
17031081900,433,527,57,25,1042,17031,1053,428,542,54,29,0.5
17031090100,3001,86,181,180,3448,17031,3405,3175,11,107,112,0.5
17031090200,5964,130,178,296,6568,17031,6564,6192,21,142,209,0.5
17031090300,1254,26,38,50,1368,17031,1372,1290,2,30,50,0.5
17031100100,4436,190,352,402,5380,17031,5313,4649,41,265,358,0.5
17031100200,6043,147,207,379,6776,17031,6749,6216,27,157,349,0.5
17031100300,5470,123,270,318,6181,17031,6177,5704,29,218,226,0.5
17031100400,2757,33,127,165,3082,17031,3066,2792,14,118,142,0.5
17031100500,4933,119,384,393,5829,17031,5779,5083,26,315,355,0.5
17031100600,3983,154,357,349,4843,17031,4832,4179,36,293,324,0.5
17031100700,4043,77,322,375,4817,17031,4826,4119,19,343,345,0.5
17031110100,4147,145,415,551,5258,17031,5254,4294,71,382,507,0.5
17031110200,2174,48,287,271,2780,17031,2828,2244,21,262,301,0.5
17031110300,4092,152,500,502,5246,17031,5161,4174,45,438,504,0.5
17031110400,3452,109,318,485,4364,17031,4352,3504,56,307,485,0.5
17031110501,3361,134,564,602,4661,17031,4639,3422,67,562,588,0.5
17031110502,2419,104,332,382,3237,17031,3214,2450,50,327,387,0.5
17031120100,3641,92,226,235,4194,17031,4198,3788,26,217,167,0.5
17031120200,3794,137,408,174,4513,17031,4430,3863,22,386,159,0.5
17031120300,4785,204,922,411,6322,17031,6365,5036,61,920,348,0.5
17031120400,2454,114,483,490,3541,17031,3515,2504,45,496,470,0.5
17031130100,3337,140,1393,299,5169,17031,5133,3393,51,1415,274,0.5
17031130200,1031,65,183,188,1467,17031,1412,1033,17,179,183,0.5
17031130300,2461,272,1554,735,5022,17031,5064,2495,225,1564,780,0.5
17031140100,1782,360,559,993,3694,17031,3729,1808,354,567,1000,0.5
17031140200,3103,326,1008,1555,5992,17031,5965,3086,306,996,1577,0.5
17031140301,1008,135,729,1057,2929,17031,2891,981,119,736,1055,0.5
17031140302,2001,265,963,1108,4337,17031,4345,1988,240,1005,1112,0.5
17031140400,3997,179,1365,1322,6863,17031,6805,4017,119,1372,1297,0.5
17031140500,2193,120,404,976,3693,17031,3679,2220,103,384,972,0.5
17031140601,1351,84,443,913,2791,17031,2786,1353,65,440,928,0.5
17031140602,2381,456,546,1972,5355,17031,5397,2405,434,555,2003,0.5
17031140701,1420,147,416,950,2933,17031,2933,1421,137,410,965,0.5
17031140702,2892,276,458,2545,6171,17031,6187,2872,264,488,2563,0.5
17031140800,4324,295,610,1668,6897,17031,6825,4377,229,590,1629,0.5
17031150200,5463,281,548,1281,7573,17031,7540,5561,177,497,1305,0.5
17031150300,5679,166,371,967,7183,17031,7198,5830,90,328,950,0.5
17031150401,3799,118,286,690,4893,17031,4793,3818,31,247,697,0.5
17031150402,2947,87,219,626,3879,17031,3886,2988,40,202,656,0.5
17031150501,2934,52,230,423,3639,17031,3648,2973,20,216,439,0.5
17031150502,3181,103,262,574,4120,17031,4205,3237,100,273,595,0.5
17031150600,3096,113,182,730,4121,17031,4163,3155,50,163,795,0.5
17031150700,3202,134,201,1115,4652,17031,4608,3226,88,173,1121,0.5
17031150800,3556,194,264,1228,5242,17031,5280,3622,153,219,1286,0.5
17031151001,1604,76,64,1073,2817,17031,2819,1616,76,71,1056,0.5
17031151002,2709,135,186,1549,4579,17031,4567,2718,106,169,1574,0.5
17031151100,3653,114,227,1414,5408,17031,5458,3752,79,220,1407,0.5
17031151200,2862,97,219,741,3919,17031,3884,2910,40,202,732,0.5
17031160100,1755,104,243,378,2480,17031,2485,1761,62,256,406,0.5
17031160200,2578,123,318,533,3552,17031,3443,2587,94,276,486,0.5
17031160300,2595,326,397,492,3810,17031,3785,2608,315,369,493,0.5
17031160400,3062,269,318,1119,4768,17031,4768,3159,202,281,1126,0.5
17031160501,2060,211,424,1526,4221,17031,4188,2060,198,389,1541,0.5
17031160502,1896,181,264,1189,3530,17031,3550,1879,162,270,1239,0.5
17031160601,2228,144,212,946,3530,17031,3490,2195,139,191,965,0.5
17031160602,2296,171,295,809,3571,17031,3589,2300,179,276,834,0.5
17031160700,3372,279,577,1736,5964,17031,5893,3351,213,571,1758,0.5
17031160800,2861,223,366,1741,5191,17031,5148,2876,177,339,1756,0.5
17031160900,1756,140,170,395,2461,17031,2405,1808,81,137,379,0.5
17031161000,1327,66,85,212,1690,17031,1707,1362,63,47,235,0.5
17031161100,1449,121,121,178,1869,17031,1861,1486,86,110,179,0.5
17031161200,1627,88,194,980,2889,17031,2930,1681,55,203,991,0.5
17031161300,2585,185,175,1215,4160,17031,4117,2639,139,143,1196,0.5
17031170100,1553,56,66,49,1724,17031,1752,1557,61,80,54,0.5
17031170200,3155,56,157,465,3833,17031,3892,3201,23,162,506,0.5
17031170300,4112,123,257,634,5126,17031,5129,4200,53,216,660,0.5
17031170400,3222,78,178,336,3814,17031,3870,3331,34,140,365,0.5
17031170500,4343,118,155,454,5070,17031,4980,4392,42,112,434,0.5
17031170600,2105,52,161,208,2526,17031,2498,2215,4,99,180,0.5
17031170700,2539,58,128,272,2997,17031,2980,2609,13,77,281,0.5
17031170800,3070,91,144,410,3715,17031,3721,3131,30,140,420,0.5
17031170900,1289,33,66,304,1692,17031,1713,1311,22,72,308,0.5
17031171000,5842,186,360,903,7291,17031,7287,5984,81,313,909,0.5
17031171100,3015,76,245,791,4127,17031,4110,3047,30,213,820,0.5
17031180100,4300,222,265,1355,6142,17031,6156,4382,126,227,1421,0.5
17031190100,1301,78,66,1037,2482,17031,2488,1305,68,64,1051,0.5
17031190200,3030,207,184,2447,5868,17031,5853,3067,157,148,2481,0.5
17031190300,3739,146,180,1709,5774,17031,5794,3783,100,150,1761,0.5
17031190401,2424,171,261,1477,4333,17031,4257,2427,88,236,1506,0.5
17031190402,2989,207,235,2109,5540,17031,5458,3007,165,167,2119,0.5
17031190601,2213,166,143,1968,4490,17031,4545,2292,165,97,1991,0.5
17031190602,2797,297,172,2314,5580,17031,5516,2828,277,74,2337,0.5
17031190701,1219,90,53,1601,2963,17031,2955,1235,74,48,1598,0.5
17031190702,2151,196,86,2502,4935,17031,4869,2142,185,29,2513,0.5
17031190800,3094,288,128,3174,6684,17031,6632,3107,274,55,3196,0.5
17031190900,960,72,64,932,2028,17031,2040,991,78,43,928,0.5
17031191000,1182,166,80,1254,2682,17031,2559,1217,111,10,1221,0.5
17031191100,3057,433,148,3797,7435,17031,7414,3073,472,79,3790,0.5
17031191200,1409,126,40,2272,3847,17031,3853,1438,121,5,2289,0.5
17031191301,2030,577,166,2672,5445,17031,5397,2045,546,142,2664,0.5
17031191302,1888,319,144,2705,5056,17031,5034,1879,317,79,2759,0.5
17031200100,2330,156,171,1696,4353,17031,4354,2343,136,157,1718,0.5
17031200200,2316,303,119,2746,5484,17031,5427,2323,275,80,2749,0.5
17031200300,844,118,37,1202,2201,17031,2209,863,92,19,1235,0.5
17031200401,1563,205,46,1790,3604,17031,3603,1578,202,19,1804,0.5
17031200402,1532,204,55,2651,4442,17031,4396,1542,203,26,2625,0.5
17031210100,2380,188,249,1278,4095,17031,4028,2406,106,228,1288,0.5
